Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
10,Mon,2002-10-21,,Aston Villa,0-1,Southampton,,,Stephen Bennett,Match Report,
3,Wed,2002-10-23,,Fulham,0-1,West Ham,,,Rob Styles,Match Report,
11,Sat,2002-10-26,,Birmingham City,0-2,Manchester City,,,Stephen Bennett,Match Report,
11,Sat,2002-10-26,,Arsenal,1-2,Blackburn,,,Graham Barber,Match Report,
11,Sat,2002-10-26,,Middlesbrough,2-2,Leeds United,,,Rob Styles,Match Report,
11,Sat,2002-10-26,,Newcastle Utd,2-1,Charlton Ath,,,Andy D'Urso,Match Report,
11,Sat,2002-10-26,,Chelsea,2-0,West Brom,,,Steve Dunn,Match Report,
11,Sat,2002-10-26,,Liverpool,2-1,Tottenham,,,Mike Riley,Match Report,
11,Sat,2002-10-26,,Manchester Utd,1-1,Aston Villa,,,Graham Poll,Match Report,
11,Sun,2002-10-27,,West Ham,0-1,Everton,,,Alan Wiley,Match Report,
11,Sun,2002-10-27,,Southampton,4-2,Fulham,,,Barry Knight,Match Report,
11,Mon,2002-10-28,,Bolton,1-1,Sunderland,,,Eddie Wolstenholme,Match Report,
12,Sat,2002-11-02,,Liverpool,2-0,West Ham,,,Eddie Wolstenholme,Match Report,
12,Sat,2002-11-02,,West Brom,1-2,Manchester City,,,David Elleray,Match Report,
12,Sat,2002-11-02,,Birmingham City,3-1,Bolton,,,Chris Foy,Match Report,
12,Sat,2002-11-02,,Manchester Utd,2-1,Southampton,,,Uriah Rennie,Match Report,
12,Sun,2002-11-03,,Blackburn,0-0,Aston Villa,,,Mike Dean,Match Report,
12,Sun,2002-11-03,,Charlton Ath,1-1,Sunderland,,,Dermot Gallagher,Match Report,
12,Sun,2002-11-03,,Tottenham,0-0,Chelsea,,,Rob Styles,Match Report,
12,Sun,2002-11-03,,Leeds United,0-1,Everton,,,Neale Barry,Match Report,
12,Sun,2002-11-03,,Fulham,0-1,Arsenal,,,Jeff Winter,Match Report,
12,Mon,2002-11-04,,Newcastle Utd,2-0,Middlesbrough,,,Graham Barber,Match Report,
13,Sat,2002-11-09,,Bolton,1-1,West Brom,,,Mike Riley,Match Report,
13,Sat,2002-11-09,,Arsenal,1-0,Newcastle Utd,,,Mike Dean,Match Report,
13,Sat,2002-11-09,,Southampton,1-1,Blackburn,,,Alan Wiley,Match Report,
13,Sat,2002-11-09,,Chelsea,3-0,Birmingham City,,,David Pugh,Match Report,
13,Sat,2002-11-09,,Middlesbrough,1-0,Liverpool,,,Mark Halsey,Match Report,
13,Sat,2002-11-09,,Aston Villa,3-1,Fulham,,,Andy D'Urso,Match Report,
13,Sat,2002-11-09,,Everton,1-0,Charlton Ath,,,Rob Styles,Match Report,
13,Sat,2002-11-09,,Manchester City,3-1,Manchester Utd,,,Paul Durkin,Match Report,
13,Sun,2002-11-10,,West Ham,3-4,Leeds United,,,Steve Dunn,Match Report,
13,Sun,2002-11-10,,Sunderland,2-0,Tottenham,,,Uriah Rennie,Match Report,
14,Sat,2002-11-16,,Manchester City,0-1,Charlton Ath,,,Graham Barber,Match Report,
14,Sat,2002-11-16,,Arsenal,3-0,Tottenham,,,Mike Riley,Match Report,
14,Sat,2002-11-16,,Chelsea,1-0,Middlesbrough,,,Phil Dowd,Match Report,
14,Sat,2002-11-16,,Newcastle Utd,2-1,Southampton,,,Clive Wilkes,Match Report,
14,Sat,2002-11-16,,West Brom,0-0,Aston Villa,,,Dermot Gallagher,Match Report,
14,Sun,2002-11-17,,Liverpool,0-0,Sunderland,,,Andy D'Urso,Match Report,
14,Sun,2002-11-17,,Leeds United,2-4,Bolton,,,Alan Wiley,Match Report,
14,Sun,2002-11-17,,West Ham,1-1,Manchester Utd,,,Mark Halsey,Match Report,
14,Sun,2002-11-17,,Birmingham City,0-0,Fulham,,,Matt Messias,Match Report,
14,Sun,2002-11-17,,Blackburn,0-1,Everton,,,Graham Poll,Match Report,
15,Sat,2002-11-23,,Southampton,3-2,Arsenal,,,Paul Durkin,Match Report,
15,Sat,2002-11-23,,Everton,1-0,West Brom,,,Jeff Winter,Match Report,
15,Sat,2002-11-23,,Bolton,1-1,Chelsea,,,Mike Dean,Match Report,
15,Sat,2002-11-23,,Middlesbrough,3-1,Manchester City,,,Neale Barry,Match Report,
15,Sat,2002-11-23,,Aston Villa,4-1,West Ham,,,Chris Foy,Match Report,
15,Sat,2002-11-23,,Manchester Utd,5-3,Newcastle Utd,,,Steve Dunn,Match Report,
15,Sat,2002-11-23,,Sunderland,0-1,Birmingham City,,,Rob Styles,Match Report,
15,Sat,2002-11-23,,Fulham,3-2,Liverpool,,,Graham Poll,Match Report,
15,Sun,2002-11-24,,Tottenham,2-0,Leeds United,,,Stephen Bennett,Match Report,
15,Sun,2002-11-24,,Charlton Ath,3-1,Blackburn,,,Uriah Rennie,Match Report,
16,Sat,2002-11-30,,Blackburn,2-1,Fulham,,,Phil Dowd,Match Report,
16,Sat,2002-11-30,,Arsenal,3-1,Aston Villa,,,Graham Barber,Match Report,
16,Sat,2002-11-30,,Manchester City,2-0,Bolton,,,Jeff Winter,Match Report,
16,Sat,2002-11-30,,West Brom,1-0,Middlesbrough,,,Paul Durkin,Match Report,
16,Sat,2002-11-30,,Birmingham City,1-1,Tottenham,,,Eddie Wolstenholme,Match Report,
16,Sat,2002-11-30,,Chelsea,3-0,Sunderland,,,Stephen Bennett,Match Report,
16,Sun,2002-12-01,,Liverpool,1-2,Manchester Utd,,,Alan Wiley,Match Report,
16,Sun,2002-12-01,,Leeds United,1-2,Charlton Ath,,,Andy D'Urso,Match Report,
16,Sun,2002-12-01,,Newcastle Utd,2-1,Everton,,,Mark Halsey,Match Report,
16,Mon,2002-12-02,,West Ham,0-1,Southampton,,,Mike Riley,Match Report,
17,Sat,2002-12-07,,Bolton,1-1,Blackburn,,,Neale Barry,Match Report,
17,Sat,2002-12-07,,Southampton,2-0,Birmingham City,,,Jeff Winter,Match Report,
17,Sat,2002-12-07,,Fulham,1-0,Leeds United,,,Paul Durkin,Match Report,
17,Sat,2002-12-07,,Manchester Utd,2-0,Arsenal,,,Dermot Gallagher,Match Report,
17,Sat,2002-12-07,,Middlesbrough,2-2,West Ham,,,Graham Poll,Match Report,
17,Sat,2002-12-07,,Charlton Ath,2-0,Liverpool,,,Mike Riley,Match Report,
17,Sat,2002-12-07,,Everton,1-3,Chelsea,,,Eddie Wolstenholme,Match Report,
17,Sat,2002-12-07,,Aston Villa,0-1,Newcastle Utd,,,Stephen Bennett,Match Report,
17,Sun,2002-12-08,,Tottenham,3-1,West Brom,,,Alan Wiley,Match Report,
17,Mon,2002-12-09,,Sunderland,0-3,Manchester City,,,Steve Dunn,Match Report,
18,Sat,2002-12-14,,Manchester Utd,3-0,West Ham,,,Rob Styles,Match Report,
18,Sat,2002-12-14,,Middlesbrough,1-1,Chelsea,,,Matt Messias,Match Report,
18,Sat,2002-12-14,,Aston Villa,2-1,West Brom,,,Mike Dean,Match Report,
18,Sat,2002-12-14,,Southampton,1-1,Newcastle Utd,,,Phil Dowd,Match Report,
18,Sat,2002-12-14,,Everton,2-1,Blackburn,,,Graham Barber,Match Report,
18,Sat,2002-12-14,,Charlton Ath,2-2,Manchester City,,,David Pugh,Match Report,
18,Sun,2002-12-15,,Tottenham,1-1,Arsenal,,,Neale Barry,Match Report,
18,Sun,2002-12-15,,Fulham,0-1,Birmingham City,,,Andy D'Urso,Match Report,
18,Sun,2002-12-15,,Sunderland,2-1,Liverpool,,,Mark Halsey,Match Report,
18,Mon,2002-12-16,,Bolton,0-3,Leeds United,,,Graham Poll,Match Report,
19,Sat,2002-12-21,,West Brom,2-2,Sunderland,,,Clive Wilkes,Match Report,
19,Sat,2002-12-21,,Newcastle Utd,2-0,Fulham,,,Alan Wiley,Match Report,
19,Sat,2002-12-21,,West Ham,1-1,Bolton,,,Stephen Bennett,Match Report,
19,Sat,2002-12-21,,Birmingham City,1-1,Charlton Ath,,,Rob Styles,Match Report,
19,Sat,2002-12-21,,Leeds United,1-1,Southampton,,,Chris Foy,Match Report,
19,Sat,2002-12-21,,Arsenal,2-0,Middlesbrough,,,Steve Dunn,Match Report,
19,Sat,2002-12-21,,Chelsea,2-0,Aston Villa,,,Mike Riley,Match Report,
19,Sun,2002-12-22,,Blackburn,1-0,Manchester Utd,,,David Elleray,Match Report,
19,Sun,2002-12-22,,Liverpool,0-0,Everton,,,Graham Poll,Match Report,
19,Mon,2002-12-23,,Manchester City,2-3,Tottenham,,,Jeff Winter,Match Report,
20,Thu,2002-12-26,,Birmingham City,1-1,Everton,,,David Elleray,Match Report,
20,Thu,2002-12-26,,Chelsea,0-0,Southampton,,,Paul Durkin,Match Report,
20,Thu,2002-12-26,,Manchester City,3-1,Aston Villa,,,Mark Halsey,Match Report,
20,Thu,2002-12-26,,West Brom,1-2,Arsenal,,,Graham Poll,Match Report,
20,Thu,2002-12-26,,Tottenham,2-2,Charlton Ath,,,Andy D'Urso,Match Report,
20,Thu,2002-12-26,,Sunderland,1-2,Leeds United,,,Mike Dean,Match Report,
20,Thu,2002-12-26,,Liverpool,1-1,Blackburn,,,Neale Barry,Match Report,
20,Thu,2002-12-26,,Bolton,4-3,Newcastle Utd,,,Uriah Rennie,Match Report,
20,Thu,2002-12-26,,West Ham,1-1,Fulham,,,Dermot Gallagher,Match Report,
20,Thu,2002-12-26,,Middlesbrough,3-1,Manchester Utd,,,Graham Barber,Match Report,
21,Sat,2002-12-28,,Southampton,2-1,Sunderland,,,Mike Riley,Match Report,
21,Sat,2002-12-28,,Manchester Utd,2-0,Birmingham City,,,Mike Dean,Match Report,
21,Sat,2002-12-28,,Fulham,0-1,Manchester City,,,Paul Durkin,Match Report,
21,Sat,2002-12-28,,Leeds United,2-0,Chelsea,,,Graham Barber,Match Report,
21,Sat,2002-12-28,,Charlton Ath,1-0,West Brom,,,Steve Dunn,Match Report,
21,Sat,2002-12-28,,Blackburn,2-2,West Ham,,,Alan Wiley,Match Report,
21,Sat,2002-12-28,,Everton,0-0,Bolton,,,Dermot Gallagher,Match Report,
21,Sat,2002-12-28,,Aston Villa,1-0,Middlesbrough,,,Rob Styles,Match Report,
21,Sun,2002-12-29,,Newcastle Utd,2-1,Tottenham,,,Jeff Winter,Match Report,
21,Sun,2002-12-29,,Arsenal,1-1,Liverpool,,,Jeff Winter,Match Report,
22,Wed,2003-01-01,,Newcastle Utd,1-0,Liverpool,,,Dermot Gallagher,Match Report,
22,Wed,2003-01-01,,Everton,2-2,Manchester City,,,Andy D'Urso,Match Report,
22,Wed,2003-01-01,,Arsenal,3-2,Chelsea,,,Uriah Rennie,Match Report,
22,Wed,2003-01-01,,Blackburn,1-0,Middlesbrough,,,David Pugh,Match Report,
22,Wed,2003-01-01,,Aston Villa,2-0,Bolton,,,Matt Messias,Match Report,
22,Wed,2003-01-01,,Southampton,1-0,Tottenham,,,Mark Halsey,Match Report,
22,Wed,2003-01-01,,Manchester Utd,2-1,Sunderland,,,Graham Poll,Match Report,
22,Wed,2003-01-01,,Leeds United,2-0,Birmingham City,,,Phil Dowd,Match Report,
23,Sat,2003-01-11,,Bolton,0-0,Fulham,,,Alan Wiley,Match Report,
23,Sat,2003-01-11,,Chelsea,4-1,Charlton Ath,,,Mike Dean,Match Report,
23,Sat,2003-01-11,,Middlesbrough,2-2,Southampton,,,David Elleray,Match Report,
23,Sat,2003-01-11,,West Ham,2-2,Newcastle Utd,,,Jeff Winter,Match Report,
23,Sat,2003-01-11,,Manchester City,2-1,Leeds United,,,Rob Styles,Match Report,
23,Sat,2003-01-11,,Liverpool,1-1,Aston Villa,,,Paul Durkin,Match Report,
23,Sat,2003-01-11,,West Brom,1-3,Manchester Utd,,,Neale Barry,Match Report,
23,Sat,2003-01-11,,Sunderland,0-0,Blackburn,,,Mike Riley,Match Report,
23,Sun,2003-01-12,,Tottenham,4-3,Everton,,,Steve Dunn,Match Report,
23,Sun,2003-01-12,,Birmingham City,0-4,Arsenal,,,Stephen Bennett,Match Report,
24,Sat,2003-01-18,,Southampton,0-1,Liverpool,,,Stephen Bennett,Match Report,
24,Sat,2003-01-18,,Leeds United,0-0,West Brom,,,Uriah Rennie,Match Report,
24,Sat,2003-01-18,,Blackburn,1-1,Birmingham City,,,Clive Wilkes,Match Report,
24,Sat,2003-01-18,,Newcastle Utd,2-0,Manchester City,,,Graham Poll,Match Report,
24,Sat,2003-01-18,,Manchester Utd,2-1,Chelsea,,,Paul Durkin,Match Report,
24,Sat,2003-01-18,,Charlton Ath,1-1,Bolton,,,David Elleray,Match Report,
24,Sat,2003-01-18,,Everton,2-1,Sunderland,,,Phil Dowd,Match Report,
24,Sat,2003-01-18,,Aston Villa,0-1,Tottenham,,,Neale Barry,Match Report,
24,Sun,2003-01-19,,Fulham,1-0,Middlesbrough,,,Mark Halsey,Match Report,
24,Sun,2003-01-19,,Arsenal,3-1,West Ham,,,Mike Dean,Match Report,
3,Wed,2003-01-22,,Newcastle Utd,1-0,Bolton,,,Phil Dowd,Match Report,
22,Wed,2003-01-22,,Charlton Ath,4-2,West Ham,,,Eddie Wolstenholme,Match Report,
25,Tue,2003-01-28,,Bolton,1-2,Everton,,,Rob Styles,Match Report,
25,Tue,2003-01-28,,Chelsea,3-2,Leeds United,,,Jeff Winter,Match Report,
25,Tue,2003-01-28,,Sunderland,0-1,Southampton,,,Neale Barry,Match Report,
25,Tue,2003-01-28,,Middlesbrough,2-5,Aston Villa,,,Dermot Gallagher,Match Report,
25,Wed,2003-01-29,,West Ham,2-1,Blackburn,,,Alan Wiley,Match Report,
25,Wed,2003-01-29,,Manchester City,4-1,Fulham,,,Stephen Bennett,Match Report,
25,Wed,2003-01-29,,Liverpool,2-2,Arsenal,,,Mark Halsey,Match Report,
25,Wed,2003-01-29,,Tottenham,0-1,Newcastle Utd,,,David Elleray,Match Report,
25,Wed,2003-01-29,,West Brom,0-1,Charlton Ath,,,Andy D'Urso,Match Report,
26,Sat,2003-02-01,,Everton,2-0,Leeds United,,,Mark Halsey,Match Report,
26,Sat,2003-02-01,,Arsenal,2-1,Fulham,,,Eddie Wolstenholme,Match Report,
26,Sat,2003-02-01,,Chelsea,1-1,Tottenham,,,Paul Durkin,Match Report,
26,Sat,2003-02-01,,Southampton,0-2,Manchester Utd,,,Phil Dowd,Match Report,
26,Sat,2003-02-01,,Sunderland,1-3,Charlton Ath,,,Alan Wiley,Match Report,
26,Sat,2003-02-01,,Bolton,4-2,Birmingham City,,,Dermot Gallagher,Match Report,
26,Sat,2003-02-01,,Manchester City,1-2,West Brom,,,Neale Barry,Match Report,
26,Sun,2003-02-02,,Aston Villa,3-0,Blackburn,,,Mike Dean,Match Report,
26,Sun,2003-02-02,,West Ham,0-3,Liverpool,,,Matt Messias,Match Report,
25,Tue,2003-02-04,,Birmingham City,0-1,Manchester Utd,,,Steve Dunn,Match Report,
27,Sat,2003-02-08,,Blackburn,1-0,Southampton,,,Mike Riley,Match Report,
27,Sat,2003-02-08,,Tottenham,4-1,Sunderland,,,Rob Styles,Match Report,
27,Sat,2003-02-08,,Liverpool,1-1,Middlesbrough,,,Stephen Bennett,Match Report,
27,Sat,2003-02-08,,West Brom,1-1,Bolton,,,David Elleray,Match Report,
27,Sat,2003-02-08,,Fulham,2-1,Aston Villa,,,Steve Dunn,Match Report,
27,Sat,2003-02-08,,Charlton Ath,2-1,Everton,,,Jeff Winter,Match Report,
27,Sat,2003-02-08,,Leeds United,1-0,West Ham,,,Dermot Gallagher,Match Report,
27,Sat,2003-02-08,,Birmingham City,1-3,Chelsea,,,Mark Halsey,Match Report,
27,Sun,2003-02-09,,Manchester Utd,1-1,Manchester City,,,Alan Wiley,Match Report,
27,Sun,2003-02-09,,Newcastle Utd,1-1,Arsenal,,,Neale Barry,Match Report,
22,Wed,2003-02-19,,Fulham,3-0,West Brom,,,Uriah Rennie,Match Report,
28,Sat,2003-02-22,,Chelsea,1-2,Blackburn,,,Graham Poll,Match Report,
28,Sat,2003-02-22,,Everton,2-1,Southampton,,,David Elleray,Match Report,
28,Sat,2003-02-22,,Leeds United,0-3,Newcastle Utd,,,Alan Wiley,Match Report,
28,Sat,2003-02-22,,Manchester City,1-5,Arsenal,,,Paul Durkin,Match Report,
28,Sat,2003-02-22,,Bolton,1-1,Manchester Utd,,,Andy D'Urso,Match Report,
28,Sat,2003-02-22,,Charlton Ath,3-0,Aston Villa,,,Phil Dowd,Match Report,
28,Sat,2003-02-22,,Sunderland,1-3,Middlesbrough,,,Mark Halsey,Match Report,
28,Sun,2003-02-23,,Birmingham City,2-1,Liverpool,,,Clive Wilkes,Match Report,
28,Sun,2003-02-23,,West Brom,1-2,West Ham,,,Mike Dean,Match Report,
28,Mon,2003-02-24,,Tottenham,1-1,Fulham,,,Graham Barber,Match Report,
29,Sat,2003-03-01,,Southampton,1-0,West Brom,,,Dermot Gallagher,Match Report,
29,Sat,2003-03-01,,Fulham,1-0,Sunderland,,,Eddie Wolstenholme,Match Report,
29,Sat,2003-03-01,,Blackburn,1-0,Manchester City,,,Steve Dunn,Match Report,
29,Sat,2003-03-01,,West Ham,2-0,Tottenham,,,Neale Barry,Match Report,
29,Sat,2003-03-01,,Newcastle Utd,2-1,Chelsea,,,Jeff Winter,Match Report,
29,Sat,2003-03-01,,Middlesbrough,1-1,Everton,,,Uriah Rennie,Match Report,
29,Sun,2003-03-02,,Arsenal,2-0,Charlton Ath,,,Rob Styles,Match Report,
29,Mon,2003-03-03,,Aston Villa,0-2,Birmingham City,,,Mark Halsey,Match Report,
26,Wed,2003-03-05,,Middlesbrough,1-0,Newcastle Utd,,,Andy D'Urso,Match Report,
29,Wed,2003-03-05,,Manchester Utd,2-1,Leeds United,,,Graham Poll,Match Report,
29,Sat,2003-03-08,,Liverpool,2-0,Bolton,,,Graham Barber,Match Report,
30,Sat,2003-03-15,,Aston Villa,0-1,Manchester Utd,,,Mike Dean,Match Report,
30,Sat,2003-03-15,,Sunderland,0-2,Bolton,,,Jeff Winter,Match Report,
30,Sat,2003-03-15,,Fulham,2-2,Southampton,,,Paul Durkin,Match Report,
30,Sat,2003-03-15,,Blackburn,2-0,Arsenal,,,Stephen Bennett,Match Report,
30,Sat,2003-03-15,,Leeds United,2-3,Middlesbrough,,,David Elleray,Match Report,
30,Sat,2003-03-15,,Everton,0-0,West Ham,,,Mark Halsey,Match Report,
30,Sat,2003-03-15,,Charlton Ath,0-2,Newcastle Utd,,,Steve Dunn,Match Report,
30,Sun,2003-03-16,,West Brom,0-2,Chelsea,,,Andy D'Urso,Match Report,
30,Sun,2003-03-16,,Tottenham,2-3,Liverpool,,,Uriah Rennie,Match Report,
30,Sun,2003-03-16,,Manchester City,1-0,Birmingham City,,,Matt Messias,Match Report,
